Zeit,P_Netz/MW,Q_Netz/MW,Strompr.€/MWh,Gaspr.€/MWh
2020-06-16 11:15:00,106.77,44.788000000000004,51.913000000000004,29.28
2020-06-16 11:30:00,105.75,46.257,51.913000000000004,29.28
2020-06-16 11:45:00,111.19,48.073,51.913000000000004,29.28
2020-06-16 12:00:00,110.92,44.413000000000004,49.508,29.28
2020-06-16 12:15:00,110.35,44.346000000000004,49.508,29.28
2020-06-16 12:30:00,105.59,43.29,49.508,29.28
2020-06-16 12:45:00,115.07,44.753,49.508,29.28
2020-06-16 13:00:00,112.54,45.398,50.007,29.28
2020-06-16 13:15:00,111.53,46.568999999999996,50.007,29.28
2020-06-16 13:30:00,107.86,44.854,50.007,29.28
2020-06-16 13:45:00,113.1,43.668,50.007,29.28
2020-06-16 14:00:00,111.48,45.714,49.778999999999996,29.28
2020-06-16 14:15:00,108.96,44.407,49.778999999999996,29.28
2020-06-16 14:30:00,105.74,43.292,49.778999999999996,29.28
2020-06-16 14:45:00,106.26,43.869,49.778999999999996,29.28
2020-06-16 15:00:00,102.33,45.617,51.559,29.28
2020-06-16 15:15:00,103.42,43.174,51.559,29.28
2020-06-16 15:30:00,111.85,41.39,51.559,29.28
2020-06-16 15:45:00,116.04,39.3,51.559,29.28
2020-06-16 16:00:00,111.53,42.037,53.531000000000006,29.28
2020-06-16 16:15:00,109.87,41.598,53.531000000000006,29.28
2020-06-16 16:30:00,107.38,40.802,53.531000000000006,29.28
2020-06-16 16:45:00,111.98,37.24,53.531000000000006,29.28
2020-06-16 17:00:00,113.93,40.24,59.497,29.28
2020-06-16 17:15:00,112.65,40.22,59.497,29.28
2020-06-16 17:30:00,108.82,39.359,59.497,29.28
2020-06-16 17:45:00,114.35,37.766,59.497,29.28
2020-06-16 18:00:00,115.88,40.343,59.861999999999995,29.28
2020-06-16 18:15:00,116.48,40.538000000000004,59.861999999999995,29.28
2020-06-16 18:30:00,107.47,38.215,59.861999999999995,29.28
2020-06-16 18:45:00,107.61,42.318000000000005,59.861999999999995,29.28
2020-06-16 19:00:00,111.62,42.979,60.989,29.28
2020-06-16 19:15:00,106.07,42.001000000000005,60.989,29.28
2020-06-16 19:30:00,102.41,41.065,60.989,29.28
2020-06-16 19:45:00,95.32,41.147,60.989,29.28
2020-06-16 20:00:00,92.13,38.826,68.35600000000001,29.28
2020-06-16 20:15:00,94.97,38.798,68.35600000000001,29.28
2020-06-16 20:30:00,91.06,39.229,68.35600000000001,29.28
2020-06-16 20:45:00,94.21,39.921,68.35600000000001,29.28
2020-06-16 21:00:00,89.7,38.23,59.251000000000005,29.28
2020-06-16 21:15:00,89.12,40.126999999999995,59.251000000000005,29.28
2020-06-16 21:30:00,86.59,41.136,59.251000000000005,29.28
2020-06-16 21:45:00,85.8,42.263999999999996,59.251000000000005,29.28
2020-06-16 22:00:00,81.71,39.696,54.736999999999995,29.28
2020-06-16 22:15:00,82.26,41.648,54.736999999999995,29.28
2020-06-16 22:30:00,79.77,36.277,54.736999999999995,29.28
2020-06-16 22:45:00,81.67,32.983000000000004,54.736999999999995,29.28
2020-06-16 23:00:00,74.51,28.76,46.806999999999995,29.28
2020-06-16 23:15:00,74.79,27.148000000000003,46.806999999999995,29.28
2020-06-16 23:30:00,82.15,25.996,46.806999999999995,29.28
2020-06-16 23:45:00,74.96,25.283,46.806999999999995,29.28
2020-06-17 00:00:00,70.38,24.259,43.824,29.28
2020-06-17 00:15:00,71.92,24.956,43.824,29.28
2020-06-17 00:30:00,70.72,23.831999999999997,43.824,29.28
2020-06-17 00:45:00,71.52,23.358,43.824,29.28
2020-06-17 01:00:00,69.75,23.180999999999997,39.86,29.28
2020-06-17 01:15:00,70.66,22.351999999999997,39.86,29.28
2020-06-17 01:30:00,70.25,20.694000000000003,39.86,29.28
2020-06-17 01:45:00,70.36,20.323,39.86,29.28
2020-06-17 02:00:00,69.85,19.865,37.931999999999995,29.28
2020-06-17 02:15:00,69.97,18.305999999999997,37.931999999999995,29.28
2020-06-17 02:30:00,77.19,20.566,37.931999999999995,29.28
2020-06-17 02:45:00,79.52,21.33,37.931999999999995,29.28
2020-06-17 03:00:00,75.47,22.943,37.579,29.28
2020-06-17 03:15:00,71.44,21.693,37.579,29.28
2020-06-17 03:30:00,73.65,20.968000000000004,37.579,29.28
2020-06-17 03:45:00,74.61,20.305,37.579,29.28
2020-06-17 04:00:00,75.19,26.839000000000002,37.931999999999995,29.28
2020-06-17 04:15:00,77.28,34.758,37.931999999999995,29.28
2020-06-17 04:30:00,80.23,32.056,37.931999999999995,29.28
2020-06-17 04:45:00,86.39,32.33,37.931999999999995,29.28
2020-06-17 05:00:00,92.75,48.354,40.942,29.28
2020-06-17 05:15:00,94.78,59.178000000000004,40.942,29.28
2020-06-17 05:30:00,102.45,50.743,40.942,29.28
2020-06-17 05:45:00,103.25,47.508,40.942,29.28
2020-06-17 06:00:00,109.39,49.636,56.516999999999996,29.28
2020-06-17 06:15:00,108.76,50.011,56.516999999999996,29.28
2020-06-17 06:30:00,106.58,48.129,56.516999999999996,29.28
2020-06-17 06:45:00,115.87,49.049,56.516999999999996,29.28
2020-06-17 07:00:00,120.05,49.805,71.707,29.28
2020-06-17 07:15:00,118.84,49.608999999999995,71.707,29.28
2020-06-17 07:30:00,112.36,46.847,71.707,29.28
2020-06-17 07:45:00,116.82,46.285,71.707,29.28
2020-06-17 08:00:00,118.62,43.354,61.17,29.28
2020-06-17 08:15:00,120.54,45.867,61.17,29.28
2020-06-17 08:30:00,112.25,46.007,61.17,29.28
2020-06-17 08:45:00,110.41,48.36,61.17,29.28
2020-06-17 09:00:00,112.65,43.483999999999995,57.282,29.28
2020-06-17 09:15:00,116.01,42.503,57.282,29.28
2020-06-17 09:30:00,115.28,46.07899999999999,57.282,29.28
2020-06-17 09:45:00,117.39,48.817,57.282,29.28
2020-06-17 10:00:00,119.51,43.468,54.026,29.28
2020-06-17 10:15:00,118.12,45.247,54.026,29.28
2020-06-17 10:30:00,115.99,45.409,54.026,29.28
2020-06-17 10:45:00,112.31,47.093999999999994,54.026,29.28
2020-06-17 11:00:00,117.86,43.288999999999994,54.277,29.28
2020-06-17 11:15:00,118.81,44.655,54.277,29.28
2020-06-17 11:30:00,112.48,46.113,54.277,29.28
2020-06-17 11:45:00,106.68,47.93,54.277,29.28
2020-06-17 12:00:00,107.8,44.3,52.552,29.28
2020-06-17 12:15:00,109.75,44.235,52.552,29.28
2020-06-17 12:30:00,109.97,43.158,52.552,29.28
2020-06-17 12:45:00,106.0,44.623000000000005,52.552,29.28
2020-06-17 13:00:00,99.76,45.25899999999999,52.111999999999995,29.28
2020-06-17 13:15:00,101.66,46.431999999999995,52.111999999999995,29.28
2020-06-17 13:30:00,106.4,44.727,52.111999999999995,29.28
2020-06-17 13:45:00,109.32,43.545,52.111999999999995,29.28
2020-06-17 14:00:00,108.0,45.607,52.066,29.28
2020-06-17 14:15:00,102.64,44.297,52.066,29.28
2020-06-17 14:30:00,105.38,43.159,52.066,29.28
2020-06-17 14:45:00,107.65,43.742,52.066,29.28
2020-06-17 15:00:00,106.16,45.522,52.523999999999994,29.28
2020-06-17 15:15:00,98.78,43.071000000000005,52.523999999999994,29.28
2020-06-17 15:30:00,97.44,41.277,52.523999999999994,29.28
2020-06-17 15:45:00,102.09,39.176,52.523999999999994,29.28
2020-06-17 16:00:00,102.74,41.942,54.101000000000006,29.28
2020-06-17 16:15:00,111.61,41.501000000000005,54.101000000000006,29.28
2020-06-17 16:30:00,112.07,40.723,54.101000000000006,29.28
2020-06-17 16:45:00,111.13,37.138000000000005,54.101000000000006,29.28
2020-06-17 17:00:00,107.3,40.161,58.155,29.28
2020-06-17 17:15:00,106.07,40.135,58.155,29.28
2020-06-17 17:30:00,109.67,39.269,58.155,29.28
2020-06-17 17:45:00,109.22,37.658,58.155,29.28
2020-06-17 18:00:00,115.64,40.247,60.205,29.28
2020-06-17 18:15:00,115.65,40.415,60.205,29.28
2020-06-17 18:30:00,112.11,38.086999999999996,60.205,29.28
2020-06-17 18:45:00,108.54,42.19,60.205,29.28
2020-06-17 19:00:00,111.91,42.853,61.568999999999996,29.28
2020-06-17 19:15:00,107.65,41.867,61.568999999999996,29.28
2020-06-17 19:30:00,104.81,40.923,61.568999999999996,29.28
2020-06-17 19:45:00,100.79,41.0,61.568999999999996,29.28
2020-06-17 20:00:00,95.94,38.662,68.145,29.28
2020-06-17 20:15:00,95.76,38.63,68.145,29.28
2020-06-17 20:30:00,95.13,39.07,68.145,29.28
2020-06-17 20:45:00,95.74,39.789,68.145,29.28
2020-06-17 21:00:00,93.35,38.104,59.696000000000005,29.28
2020-06-17 21:15:00,92.86,40.008,59.696000000000005,29.28
2020-06-17 21:30:00,90.82,40.994,59.696000000000005,29.28
2020-06-17 21:45:00,88.68,42.13,59.696000000000005,29.28
2020-06-17 22:00:00,84.2,39.58,54.861999999999995,29.28
2020-06-17 22:15:00,84.82,41.541000000000004,54.861999999999995,29.28
2020-06-17 22:30:00,81.78,36.164,54.861999999999995,29.28
2020-06-17 22:45:00,80.67,32.86,54.861999999999995,29.28
2020-06-17 23:00:00,74.94,28.62,45.568000000000005,29.28
2020-06-17 23:15:00,76.51,27.043000000000003,45.568000000000005,29.28
2020-06-17 23:30:00,75.84,25.903000000000002,45.568000000000005,29.28
2020-06-17 23:45:00,75.6,25.178,45.568000000000005,29.28
2020-06-18 00:00:00,73.4,24.163,40.181,29.28
2020-06-18 00:15:00,72.87,24.86,40.181,29.28
2020-06-18 00:30:00,72.34,23.739,40.181,29.28
2020-06-18 00:45:00,73.84,23.271,40.181,29.28
2020-06-18 01:00:00,71.31,23.109,38.296,29.28
2020-06-18 01:15:00,72.98,22.264,38.296,29.28
2020-06-18 01:30:00,73.12,20.601999999999997,38.296,29.28
2020-06-18 01:45:00,72.86,20.224,38.296,29.28
2020-06-18 02:00:00,72.69,19.769000000000002,36.575,29.28
2020-06-18 02:15:00,73.69,18.209,36.575,29.28
2020-06-18 02:30:00,80.7,20.464000000000002,36.575,29.28
2020-06-18 02:45:00,81.54,21.235,36.575,29.28
2020-06-18 03:00:00,76.54,22.845,36.394,29.28
2020-06-18 03:15:00,74.22,21.598000000000003,36.394,29.28
2020-06-18 03:30:00,74.27,20.877,36.394,29.28
2020-06-18 03:45:00,75.37,20.236,36.394,29.28
2020-06-18 04:00:00,78.58,26.719,37.207,29.28
2020-06-18 04:15:00,77.79,34.595,37.207,29.28
2020-06-18 04:30:00,81.29,31.881,37.207,29.28
2020-06-18 04:45:00,87.9,32.150999999999996,37.207,29.28
2020-06-18 05:00:00,91.79,48.077,40.713,29.28
2020-06-18 05:15:00,94.18,58.776,40.713,29.28
2020-06-18 05:30:00,102.83,50.407,40.713,29.28
2020-06-18 05:45:00,105.92,47.218999999999994,40.713,29.28
2020-06-18 06:00:00,112.75,49.357,50.952,29.28
2020-06-18 06:15:00,110.24,49.718999999999994,50.952,29.28
2020-06-18 06:30:00,106.85,47.858000000000004,50.952,29.28
2020-06-18 06:45:00,108.84,48.808,50.952,29.28
2020-06-18 07:00:00,116.96,49.552,64.88,29.28
2020-06-18 07:15:00,117.84,49.375,64.88,29.28
2020-06-18 07:30:00,118.78,46.605,64.88,29.28
2020-06-18 07:45:00,110.21,46.077,64.88,29.28
2020-06-18 08:00:00,112.37,43.156000000000006,55.133,29.28
2020-06-18 08:15:00,120.59,45.7,55.133,29.28
2020-06-18 08:30:00,116.62,45.832,55.133,29.28
2020-06-18 08:45:00,113.88,48.188,55.133,29.28
2020-06-18 09:00:00,111.01,43.306000000000004,48.912,29.28
2020-06-18 09:15:00,116.08,42.32899999999999,48.912,29.28
2020-06-18 09:30:00,116.1,45.903999999999996,48.912,29.28
2020-06-18 09:45:00,110.88,48.659,48.912,29.28
2020-06-18 10:00:00,111.72,43.321000000000005,45.968999999999994,29.28
2020-06-18 10:15:00,116.87,45.11,45.968999999999994,29.28
2020-06-18 10:30:00,119.29,45.273999999999994,45.968999999999994,29.28
2020-06-18 10:45:00,117.36,46.965,45.968999999999994,29.28
2020-06-18 11:00:00,115.58,43.156000000000006,44.067,29.28
2020-06-18 11:15:00,108.97,44.528,44.067,29.28
2020-06-18 11:30:00,104.55,45.975,44.067,29.28
2020-06-18 11:45:00,104.96,47.792,44.067,29.28
2020-06-18 12:00:00,117.07,44.193000000000005,41.501000000000005,29.28
2020-06-18 12:15:00,118.98,44.129,41.501000000000005,29.28
2020-06-18 12:30:00,111.45,43.032,41.501000000000005,29.28
2020-06-18 12:45:00,105.65,44.498999999999995,41.501000000000005,29.28
2020-06-18 13:00:00,107.61,45.126000000000005,41.117,29.28
2020-06-18 13:15:00,111.84,46.298,41.117,29.28
2020-06-18 13:30:00,112.94,44.604,41.117,29.28
2020-06-18 13:45:00,114.13,43.426,41.117,29.28
2020-06-18 14:00:00,110.3,45.501999999999995,41.492,29.28
2020-06-18 14:15:00,112.76,44.191,41.492,29.28
2020-06-18 14:30:00,115.17,43.031000000000006,41.492,29.28
2020-06-18 14:45:00,117.92,43.619,41.492,29.28
2020-06-18 15:00:00,115.32,45.431000000000004,43.711999999999996,29.28
2020-06-18 15:15:00,123.12,42.968999999999994,43.711999999999996,29.28
2020-06-18 15:30:00,122.03,41.169,43.711999999999996,29.28
2020-06-18 15:45:00,118.04,39.056999999999995,43.711999999999996,29.28
2020-06-18 16:00:00,118.78,41.851000000000006,45.446000000000005,29.28
2020-06-18 16:15:00,112.38,41.406000000000006,45.446000000000005,29.28
2020-06-18 16:30:00,118.25,40.647,45.446000000000005,29.28
2020-06-18 16:45:00,122.87,37.039,45.446000000000005,29.28
2020-06-18 17:00:00,115.45,40.086999999999996,48.803000000000004,29.28
2020-06-18 17:15:00,111.22,40.056,48.803000000000004,29.28
2020-06-18 17:30:00,107.59,39.183,48.803000000000004,29.28
2020-06-18 17:45:00,109.13,37.556999999999995,48.803000000000004,29.28
2020-06-18 18:00:00,114.28,40.154,51.167,29.28
2020-06-18 18:15:00,108.94,40.298,51.167,29.28
2020-06-18 18:30:00,104.66,37.966,51.167,29.28
2020-06-18 18:45:00,108.51,42.067,51.167,29.28
2020-06-18 19:00:00,107.19,42.733000000000004,52.486000000000004,29.28
2020-06-18 19:15:00,97.5,41.736999999999995,52.486000000000004,29.28
2020-06-18 19:30:00,95.56,40.787,52.486000000000004,29.28
2020-06-18 19:45:00,94.72,40.857,52.486000000000004,29.28
2020-06-18 20:00:00,92.52,38.503,59.635,29.28
2020-06-18 20:15:00,92.24,38.47,59.635,29.28
2020-06-18 20:30:00,92.21,38.916,59.635,29.28
2020-06-18 20:45:00,92.12,39.663000000000004,59.635,29.28
2020-06-18 21:00:00,90.57,37.983000000000004,54.353,29.28
2020-06-18 21:15:00,89.89,39.894,54.353,29.28
2020-06-18 21:30:00,85.01,40.857,54.353,29.28
2020-06-18 21:45:00,85.71,42.0,54.353,29.28
2020-06-18 22:00:00,80.59,39.469,49.431999999999995,29.28
2020-06-18 22:15:00,80.6,41.437,49.431999999999995,29.28
2020-06-18 22:30:00,78.43,36.054,49.431999999999995,29.28
2020-06-18 22:45:00,78.92,32.741,49.431999999999995,29.28
2020-06-18 23:00:00,74.17,28.486,42.872,29.28
2020-06-18 23:15:00,75.08,26.943,42.872,29.28
2020-06-18 23:30:00,71.55,25.811,42.872,29.28
2020-06-18 23:45:00,74.47,25.078000000000003,42.872,29.28
2020-06-19 00:00:00,71.17,22.217,39.819,29.28
2020-06-19 00:15:00,70.01,23.143,39.819,29.28
2020-06-19 00:30:00,67.45,22.285999999999998,39.819,29.28
2020-06-19 00:45:00,69.33,22.254,39.819,29.28
2020-06-19 01:00:00,66.99,21.705,37.797,29.28
2020-06-19 01:15:00,71.13,20.305,37.797,29.28
2020-06-19 01:30:00,76.08,19.335,37.797,29.28
2020-06-19 01:45:00,76.62,18.707,37.797,29.28
2020-06-19 02:00:00,72.72,19.19,36.905,29.28
2020-06-19 02:15:00,76.55,17.572,36.905,29.28
2020-06-19 02:30:00,75.24,20.678,36.905,29.28
2020-06-19 02:45:00,72.74,20.775,36.905,29.28
2020-06-19 03:00:00,70.27,23.093000000000004,37.1,29.28
2020-06-19 03:15:00,72.1,20.705,37.1,29.28
2020-06-19 03:30:00,71.55,19.752,37.1,29.28
2020-06-19 03:45:00,73.4,20.027,37.1,29.28
2020-06-19 04:00:00,75.24,26.611,37.882,29.28
2020-06-19 04:15:00,77.24,32.875,37.882,29.28
2020-06-19 04:30:00,79.93,31.11,37.882,29.28
2020-06-19 04:45:00,81.23,30.662,37.882,29.28
2020-06-19 05:00:00,90.71,45.931000000000004,40.777,29.28
2020-06-19 05:15:00,98.92,57.556000000000004,40.777,29.28
2020-06-19 05:30:00,104.38,49.518,40.777,29.28
2020-06-19 05:45:00,106.32,45.928999999999995,40.777,29.28
2020-06-19 06:00:00,107.95,48.331,55.528,29.28
2020-06-19 06:15:00,110.49,48.743,55.528,29.28
2020-06-19 06:30:00,109.88,46.794,55.528,29.28
2020-06-19 06:45:00,113.13,47.756,55.528,29.28
2020-06-19 07:00:00,124.83,49.074,67.749,29.28
2020-06-19 07:15:00,124.36,49.885,67.749,29.28
2020-06-19 07:30:00,123.58,45.167,67.749,29.28
2020-06-19 07:45:00,117.62,44.401,67.749,29.28
2020-06-19 08:00:00,115.83,42.183,57.55,29.28
2020-06-19 08:15:00,118.6,45.393,57.55,29.28
2020-06-19 08:30:00,123.82,45.49100000000001,57.55,29.28
2020-06-19 08:45:00,128.81,47.595,57.55,29.28
2020-06-19 09:00:00,126.71,40.461999999999996,52.588,29.28
2020-06-19 09:15:00,114.96,41.42100000000001,52.588,29.28
2020-06-19 09:30:00,122.02,44.286,52.588,29.28
2020-06-19 09:45:00,127.81,47.428999999999995,52.588,29.28
2020-06-19 10:00:00,122.67,41.851000000000006,49.772,29.28
2020-06-19 10:15:00,122.54,43.483000000000004,49.772,29.28
2020-06-19 10:30:00,122.79,44.187,49.772,29.28
2020-06-19 10:45:00,121.18,45.756,49.772,29.28
2020-06-19 11:00:00,122.52,42.196999999999996,49.226000000000006,29.28
2020-06-19 11:15:00,124.31,42.438,49.226000000000006,29.28
2020-06-19 11:30:00,125.71,43.64,49.226000000000006,29.28
2020-06-19 11:45:00,123.32,44.515,49.226000000000006,29.28
2020-06-19 12:00:00,114.63,41.446999999999996,45.705,29.28
2020-06-19 12:15:00,122.04,40.604,45.705,29.28
2020-06-19 12:30:00,117.45,39.614000000000004,45.705,29.28
2020-06-19 12:45:00,117.38,40.341,45.705,29.28
2020-06-19 13:00:00,106.5,41.613,43.133,29.28
2020-06-19 13:15:00,107.87,43.023,43.133,29.28
2020-06-19 13:30:00,118.64,42.123999999999995,43.133,29.28
2020-06-19 13:45:00,120.24,41.25,43.133,29.28
2020-06-19 14:00:00,114.0,42.461999999999996,41.989,29.28
2020-06-19 14:15:00,101.38,41.568000000000005,41.989,29.28
2020-06-19 14:30:00,104.98,41.913000000000004,41.989,29.28
2020-06-19 14:45:00,100.54,41.845,41.989,29.28
2020-06-19 15:00:00,102.98,43.575,43.728,29.28
2020-06-19 15:15:00,95.22,40.839,43.728,29.28
2020-06-19 15:30:00,100.15,38.366,43.728,29.28
2020-06-19 15:45:00,103.04,37.007,43.728,29.28
2020-06-19 16:00:00,102.24,38.91,45.93899999999999,29.28
2020-06-19 16:15:00,97.18,38.972,45.93899999999999,29.28
2020-06-19 16:30:00,99.11,38.058,45.93899999999999,29.28
2020-06-19 16:45:00,103.2,33.641999999999996,45.93899999999999,29.28
2020-06-19 17:00:00,108.34,38.445,50.488,29.28
2020-06-19 17:15:00,102.87,38.21,50.488,29.28
2020-06-19 17:30:00,103.68,37.475,50.488,29.28
2020-06-19 17:45:00,106.28,35.653,50.488,29.28
2020-06-19 18:00:00,106.78,38.35,52.408,29.28
2020-06-19 18:15:00,100.21,37.504,52.408,29.28
2020-06-19 18:30:00,105.97,35.091,52.408,29.28
2020-06-19 18:45:00,105.56,39.607,52.408,29.28
2020-06-19 19:00:00,102.94,41.207,52.736000000000004,29.28
2020-06-19 19:15:00,96.06,40.876999999999995,52.736000000000004,29.28
2020-06-19 19:30:00,98.92,39.952,52.736000000000004,29.28
2020-06-19 19:45:00,97.55,38.978,52.736000000000004,29.28
2020-06-19 20:00:00,95.78,36.455999999999996,59.68,29.28
2020-06-19 20:15:00,97.37,37.21,59.68,29.28
2020-06-19 20:30:00,92.83,37.177,59.68,29.28
2020-06-19 20:45:00,91.07,37.179,59.68,29.28
2020-06-19 21:00:00,94.6,36.84,54.343999999999994,29.28
2020-06-19 21:15:00,92.39,40.45,54.343999999999994,29.28
2020-06-19 21:30:00,85.76,41.243,54.343999999999994,29.28
2020-06-19 21:45:00,83.91,42.629,54.343999999999994,29.28
2020-06-19 22:00:00,82.56,40.035,49.672,29.28
2020-06-19 22:15:00,84.43,41.754,49.672,29.28
2020-06-19 22:30:00,80.48,41.489,49.672,29.28
2020-06-19 22:45:00,74.58,39.236,49.672,29.28
2020-06-19 23:00:00,68.57,36.621,42.065,29.28
2020-06-19 23:15:00,75.75,33.433,42.065,29.28
2020-06-19 23:30:00,75.04,30.408,42.065,29.28
2020-06-19 23:45:00,71.81,29.502,42.065,29.28
2020-06-20 00:00:00,66.09,23.177,38.829,29.17
2020-06-20 00:15:00,61.95,23.165,38.829,29.17
2020-06-20 00:30:00,69.46,21.93,38.829,29.17
2020-06-20 00:45:00,70.54,21.221,38.829,29.17
2020-06-20 01:00:00,69.8,21.002,34.63,29.17
2020-06-20 01:15:00,64.85,20.109,34.63,29.17
2020-06-20 01:30:00,62.76,18.302,34.63,29.17
2020-06-20 01:45:00,68.84,18.891,34.63,29.17
2020-06-20 02:00:00,66.79,18.442,32.465,29.17
2020-06-20 02:15:00,62.57,16.019000000000002,32.465,29.17
2020-06-20 02:30:00,62.89,18.262,32.465,29.17
2020-06-20 02:45:00,62.21,19.153,32.465,29.17
2020-06-20 03:00:00,63.7,20.147000000000002,31.925,29.17
2020-06-20 03:15:00,68.4,16.994,31.925,29.17
2020-06-20 03:30:00,69.28,16.274,31.925,29.17
2020-06-20 03:45:00,66.18,18.046,31.925,29.17
2020-06-20 04:00:00,64.28,22.455,31.309,29.17
2020-06-20 04:15:00,67.18,27.634,31.309,29.17
2020-06-20 04:30:00,67.69,24.068,31.309,29.17
2020-06-20 04:45:00,65.96,23.858,31.309,29.17
2020-06-20 05:00:00,64.27,29.932,30.323,29.17
2020-06-20 05:15:00,63.38,29.461,30.323,29.17
2020-06-20 05:30:00,66.59,23.021,30.323,29.17
2020-06-20 05:45:00,73.18,24.226,30.323,29.17
2020-06-20 06:00:00,77.68,38.798,31.438000000000002,29.17
2020-06-20 06:15:00,75.5,47.883,31.438000000000002,29.17
2020-06-20 06:30:00,73.46,42.826,31.438000000000002,29.17
2020-06-20 06:45:00,70.8,40.108000000000004,31.438000000000002,29.17
2020-06-20 07:00:00,78.74,39.754,34.891999999999996,29.17
2020-06-20 07:15:00,82.01,39.227,34.891999999999996,29.17
2020-06-20 07:30:00,82.18,36.159,34.891999999999996,29.17
2020-06-20 07:45:00,82.18,36.577,34.891999999999996,29.17
2020-06-20 08:00:00,80.59,35.275,39.608000000000004,29.17
2020-06-20 08:15:00,79.69,38.524,39.608000000000004,29.17
2020-06-20 08:30:00,85.25,38.698,39.608000000000004,29.17
2020-06-20 08:45:00,92.26,41.931000000000004,39.608000000000004,29.17
2020-06-20 09:00:00,94.83,37.946,40.894,29.17
2020-06-20 09:15:00,91.28,39.433,40.894,29.17
2020-06-20 09:30:00,90.28,42.839,40.894,29.17
2020-06-20 09:45:00,90.39,45.566,40.894,29.17
2020-06-20 10:00:00,96.46,40.611,39.525,29.17
2020-06-20 10:15:00,102.27,42.614,39.525,29.17
2020-06-20 10:30:00,103.51,42.993,39.525,29.17
2020-06-20 10:45:00,99.42,44.306000000000004,39.525,29.17
2020-06-20 11:00:00,94.12,40.628,36.718,29.17
2020-06-20 11:15:00,91.99,41.68600000000001,36.718,29.17
2020-06-20 11:30:00,90.43,43.083999999999996,36.718,29.17
2020-06-20 11:45:00,91.18,44.558,36.718,29.17
2020-06-20 12:00:00,88.9,41.86600000000001,35.688,29.17
2020-06-20 12:15:00,87.4,41.9,35.688,29.17
2020-06-20 12:30:00,86.31,40.782,35.688,29.17
2020-06-20 12:45:00,85.13,42.178999999999995,35.688,29.17
2020-06-20 13:00:00,84.77,42.562,32.858000000000004,29.17
2020-06-20 13:15:00,85.22,43.309,32.858000000000004,29.17
2020-06-20 13:30:00,84.09,42.575,32.858000000000004,29.17
2020-06-20 13:45:00,82.67,40.41,32.858000000000004,29.17
2020-06-20 14:00:00,81.43,41.786,31.738000000000003,29.17
2020-06-20 14:15:00,81.85,39.626,31.738000000000003,29.17
2020-06-20 14:30:00,81.06,39.414,31.738000000000003,29.17
2020-06-20 14:45:00,82.67,39.839,31.738000000000003,29.17
2020-06-20 15:00:00,82.96,42.092,34.35,29.17
2020-06-20 15:15:00,80.52,40.094,34.35,29.17
2020-06-20 15:30:00,81.22,37.909,34.35,29.17
2020-06-20 15:45:00,82.66,35.633,34.35,29.17
2020-06-20 16:00:00,85.43,39.605,37.522,29.17
2020-06-20 16:15:00,84.06,38.836999999999996,37.522,29.17
2020-06-20 16:30:00,83.74,38.161,37.522,29.17
2020-06-20 16:45:00,84.53,33.751999999999995,37.522,29.17
2020-06-20 17:00:00,86.97,37.381,42.498000000000005,29.17
2020-06-20 17:15:00,87.28,35.118,42.498000000000005,29.17
2020-06-20 17:30:00,88.27,34.24,42.498000000000005,29.17
2020-06-20 17:45:00,87.85,32.866,42.498000000000005,29.17
2020-06-20 18:00:00,88.24,36.915,44.701,29.17
2020-06-20 18:15:00,86.6,37.805,44.701,29.17
2020-06-20 18:30:00,88.94,36.808,44.701,29.17
2020-06-20 18:45:00,84.9,37.689,44.701,29.17
2020-06-20 19:00:00,81.63,37.759,45.727,29.17
2020-06-20 19:15:00,76.92,36.394,45.727,29.17
2020-06-20 19:30:00,78.37,36.266999999999996,45.727,29.17
2020-06-20 19:45:00,75.8,37.018,45.727,29.17
2020-06-20 20:00:00,74.14,35.438,43.391000000000005,29.17
2020-06-20 20:15:00,71.76,35.691,43.391000000000005,29.17
2020-06-20 20:30:00,72.4,34.777,43.391000000000005,29.17
2020-06-20 20:45:00,71.24,36.609,43.391000000000005,29.17
2020-06-20 21:00:00,70.11,34.961,41.231,29.17
2020-06-20 21:15:00,68.91,38.260999999999996,41.231,29.17
2020-06-20 21:30:00,66.55,39.293,41.231,29.17
2020-06-20 21:45:00,64.82,40.121,41.231,29.17
2020-06-20 22:00:00,64.11,37.602,40.798,29.17
2020-06-20 22:15:00,62.69,39.724000000000004,40.798,29.17
2020-06-20 22:30:00,62.16,39.457,40.798,29.17
2020-06-20 22:45:00,58.77,37.674,40.798,29.17
2020-06-20 23:00:00,54.05,34.529,34.402,29.17
2020-06-20 23:15:00,54.66,31.689,34.402,29.17
2020-06-20 23:30:00,53.59,30.991,34.402,29.17
2020-06-20 23:45:00,53.51,30.281999999999996,34.402,29.17
2020-06-21 00:00:00,51.37,24.479,30.171,29.17
2020-06-21 00:15:00,51.6,23.31,30.171,29.17
2020-06-21 00:30:00,51.28,21.910999999999998,30.171,29.17
2020-06-21 00:45:00,50.78,21.142,30.171,29.17
2020-06-21 01:00:00,47.84,21.191,27.15,29.17
2020-06-21 01:15:00,50.1,20.225,27.15,29.17
2020-06-21 01:30:00,49.76,18.312,27.15,29.17
2020-06-21 01:45:00,49.33,18.498,27.15,29.17
2020-06-21 02:00:00,48.37,18.084,25.403000000000002,29.17
2020-06-21 02:15:00,48.73,16.308,25.403000000000002,29.17
2020-06-21 02:30:00,48.89,18.782,25.403000000000002,29.17
